latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.01963,26.14431,338.25,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,307.88,27.51,D,0
41.02092,26.16298,344.62,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,310.76,22.99,D,0
41.00474,25.93128,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,302.57,27.46,D,0
41.02005,26.15026,367,0.54,0.51,2023-08-22,1148,N,VIIRS,h,2,325.3,88.52,D,0
41.01536,26.151,367,0.54,0.51,2023-08-22,1148,N,VIIRS,l,2,328.19,88.52,D,0
40.99743,25.89404,346.86,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.47,45.94,D,0
40.99786,25.90012,353.72,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,308.43,45.94,D,0
40.9983,25.90637,355.88,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,302.25,35.65,D,0
40.99878,25.91309,341.63,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.93,35.65,D,0
40.99922,25.91937,354.15,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,304.46,69.01,D,0
40.99968,25.92579,355.75,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,312.02,69.01,D,0
41.01495,26.145,354.37,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,311.16,27.51,D,0
41.01579,26.1572,345.37,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,310.6,88.52,D,0
41.00011,25.93193,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,310.91,27.46,D,0
40.99102,25.86949,330.95,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,296.95,136.17,D,0
40.99147,25.87592,332.88,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.2,136.17,D,0
40.99192,25.88219,336.48,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.1,70.57,D,0
40.99236,25.88843,344.46,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.64,70.57,D,0
39.23073,22.4945,367,0.51,0.41,2023-08-22,1148,N,VIIRS,h,2,342.32,94.08,D,0
39.23139,22.50067,336.64,0.51,0.41,2023-08-22,1148,N,VIIRS,n,2,310.3,13.72,D,0
39.23518,22.49995,336.93,0.51,0.41,2023-08-22,1148,N,VIIRS,n,2,309.21,13.72,D,0
39.23452,22.49384,354.04,0.51,0.41,2023-08-22,1148,N,VIIRS,n,2,310.39,94.08,D,0
39.08776,20.75094,356.51,0.44,0.38,2023-08-22,1148,N,VIIRS,n,2,314.76,10.88,D,0
40.34364,23.41762,356.04,0.39,0.44,2023-08-22,1148,N,VIIRS,n,2,316.57,18.14,D,0
40.34319,23.41306,356.47,0.39,0.44,2023-08-22,1148,N,VIIRS,n,2,317.44,36.16,D,0
40.34229,23.40396,353.54,0.38,0.44,2023-08-22,1148,N,VIIRS,n,2,320.25,34.27,D,0
40.34184,23.39951,352.35,0.38,0.44,2023-08-22,1148,N,VIIRS,n,2,317.35,34.27,D,0
40.3414,23.39509,337.38,0.38,0.44,2023-08-22,1148,N,VIIRS,n,2,309.4,38.31,D,0
40.34764,23.41674,367,0.39,0.44,2023-08-22,1148,N,VIIRS,h,2,318.22,18.14,D,0
40.34673,23.40761,367,0.38,0.44,2023-08-22,1148,N,VIIRS,h,2,320.28,36.16,D,0
40.34628,23.40304,367,0.38,0.44,2023-08-22,1148,N,VIIRS,h,2,324.29,34.27,D,0
40.34541,23.39426,367,0.38,0.44,2023-08-22,1148,N,VIIRS,h,2,351.68,38.31,D,0
40.34719,23.41222,348.4,0.39,0.44,2023-08-22,1148,N,VIIRS,n,2,318.19,36.16,D,0
40.34498,23.38991,343.35,0.38,0.43,2023-08-22,1148,N,VIIRS,n,2,307.11,38.31,D,0
40.34584,23.39863,353.59,0.38,0.44,2023-08-22,1148,N,VIIRS,l,2,336.84,34.27,D,0
40.35031,23.4024,367,0.38,0.44,2023-08-22,1148,N,VIIRS,h,2,351.79,129.66,D,0
40.34986,23.39795,367,0.38,0.44,2023-08-22,1148,N,VIIRS,h,2,332.67,129.66,D,0
40.35164,23.41591,352.87,0.39,0.44,2023-08-22,1148,N,VIIRS,n,2,320.36,47.92,D,0
40.35075,23.40692,354.37,0.38,0.44,2023-08-22,1148,N,VIIRS,n,2,317.79,54.81,D,0
40.34943,23.39353,348.05,0.38,0.44,2023-08-22,1148,N,VIIRS,n,2,312.45,58.99,D,0
40.3512,23.41143,367,0.39,0.44,2023-08-22,1148,N,VIIRS,l,2,333.33,54.81,D,0
40.41503,21.8115,340.41,0.49,0.4,2023-08-22,1148,N,VIIRS,n,2,313.78,3.33,D,0
40.83075,26.06082,347.73,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,315.55,12.19,D,0
40.84242,26.02726,349.54,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,310.5,8.07,D,0
40.85819,25.74086,340.13,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,296.92,23.58,D,0
40.86518,25.77133,367,0.51,0.49,2023-08-22,1148,N,VIIRS,h,2,331.7,113.56,D,0
40.86614,25.78371,339.27,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,307.1,167.12,D,0
40.86471,25.76518,356.68,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,311.52,113.56,D,0
40.86371,25.75241,350.75,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,301.6,96.05,D,0
40.88557,25.97657,346.69,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,314.27,51.55,D,0
40.86974,25.77038,344.66,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,306.78,6.43,D,0
40.86926,25.7642,351.18,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,306.73,6.43,D,0
40.86876,25.75772,339.68,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,303.15,7.59,D,0
40.86825,25.75122,354.44,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,301.68,7.59,D,0
40.87431,25.76944,339.25,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,307.26,6.43,D,0
40.87381,25.76316,335.71,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,304.56,6.43,D,0
40.87331,25.75668,339.91,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,302.2,7.59,D,0
40.87277,25.74984,347.41,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,298.07,7.59,D,0
40.86719,25.67849,332.75,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,286.6,18.47,D,0
40.87228,25.74358,356.86,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,299.4,15.3,D,0
40.87836,25.76203,340.14,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,305.99,7.34,D,0
40.87785,25.75547,345.84,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,300.44,15.45,D,0
40.87732,25.74874,354.81,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,295.33,15.45,D,0
40.87597,25.73156,354.67,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,284.41,53.49,D,0
40.87552,25.72581,351.08,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,291.09,53.49,D,0
40.87684,25.74266,357.73,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,294.22,57.84,D,0
40.8834,25.76719,336.62,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,307.1,7.34,D,0
40.88288,25.76067,347.21,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,302.29,7.34,D,0
40.88235,25.7539,355.4,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,294.36,15.45,D,0
40.88184,25.74735,357.12,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,291.11,15.45,D,0
40.88008,25.72494,357.12,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,288.22,53.49,D,0
40.88845,25.7725,336.64,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,306.48,6.1,D,0
40.88792,25.76585,339.69,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,294.76,5.76,D,0
40.89351,25.77792,336.36,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,305.16,6.1,D,0
40.89299,25.77128,342.26,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,303.25,6.1,D,0
40.88839,25.97616,347.03,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,314.29,58.29,D,0
40.8728,25.75656,339.52,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,302.21,11.28,D,0
40.8723,25.7497,347.17,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,297.81,17.56,D,0
40.87186,25.74345,355.98,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,300.84,17.56,D,0
40.86712,25.67823,334.34,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,287.57,11.02,D,0
40.87734,25.75535,345.54,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,300.98,11.28,D,0
40.87685,25.7486,354.25,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,295.1,17.56,D,0
40.8756,25.73138,354.2,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,282.77,42.92,D,0
40.87519,25.72561,351.8,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,291.39,38.83,D,0
40.99324,25.90089,351.59,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,325.61,120.54,D,0
40.99505,25.92653,356.48,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,305.91,24.98,D,0
40.99547,25.93256,348.41,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,302.87,12.31,D,0
41.00982,26.13926,335.52,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,307.54,54.47,D,0
40.87477,25.71987,337.16,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,272.88,38.83,D,0
40.87642,25.74253,357.36,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,293.49,17.56,D,0
40.88235,25.76059,346.37,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,302.21,12.2,D,0
40.88186,25.75382,354.98,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,293.26,12.2,D,0
40.88139,25.74726,356.95,0.51,0.49,2023-08-22,1148,N,VIIRS,l,2,289.13,24.86,D,0
40.88736,25.76576,339.06,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,294.73,17.26,D,0
40.88254,25.6997,334.94,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,285.12,1.98,D,0
40.88207,25.69329,330.85,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,288.22,1.98,D,0
40.8924,25.77118,341.8,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,303.79,4.36,D,0
40.88709,25.69879,333.83,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,289.67,9.17,D,0
40.89743,25.7767,338.59,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,302.85,17.79,D,0
40.89694,25.77003,341.15,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,297.55,4.36,D,0
40.90247,25.78224,341.42,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,304.44,11.15,D,0
40.90199,25.77562,347.08,0.51,0.49,2023-08-22,1148,N,VIIRS,n,2,301.23,11.15,D,0
40.90799,25.79419,347.05,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,303.49,11.21,D,0
40.90752,25.78776,343.57,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,304.55,11.21,D,0
40.90705,25.78129,356.04,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,306.92,11.15,D,0
40.91306,25.79987,340.5,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,296.67,5.92,D,0
40.91162,25.78044,356.38,0.51,0.5,2023-08-22,1148,N,VIIRS,l,2,287.68,13.18,D,0
40.93838,26.0848,343.99,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,311.08,32.13,D,0
40.93793,26.07849,349.21,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,317.7,32.13,D,0
40.91905,25.81821,342.61,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,305.59,8.74,D,0
40.9186,25.81214,340.35,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,302.64,8.74,D,0
40.91814,25.80589,339.84,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,299.34,5.92,D,0
40.94259,26.07776,367,0.53,0.5,2023-08-22,1148,N,VIIRS,h,2,315.37,36.5,D,0
40.92318,25.81119,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,306.47,12.83,D,0
40.92273,25.80506,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,297.84,14.77,D,0
40.9435,26.09039,354.22,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,322.06,77.82,D,0
40.92505,25.83641,343.2,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,304.36,11.24,D,0
40.92458,25.8301,339.39,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,304.41,11.18,D,0
40.9241,25.82357,348.12,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,306.76,11.18,D,0
40.92363,25.81728,355.8,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,308.12,12.83,D,0
40.94769,26.08317,367,0.53,0.5,2023-08-22,1148,N,VIIRS,h,2,317.76,36.5,D,0
40.92967,25.83606,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,309.7,11.24,D,0
40.9287,25.82298,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,312.7,11.18,D,0
40.92822,25.81638,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,307.3,12.83,D,0
40.94862,26.09603,346.38,0.53,0.5,2023-08-22,1148,N,VIIRS,l,2,317,77.82,D,0
40.94725,26.07703,342.33,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,314.26,36.5,D,0
40.93012,25.84212,353.3,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,307.57,11.24,D,0
40.92921,25.82986,355.75,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,309.52,11.18,D,0
40.92775,25.81013,355.55,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,303.13,12.83,D,0
40.92728,25.80387,351.66,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,290.45,14.77,D,0
40.93425,25.83508,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,306.9,9.55,D,0
40.93186,25.80296,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,300.38,20.9,D,0
40.95374,26.10164,342.75,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,309.42,20.3,D,0
40.95327,26.09506,352.82,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,318.21,16.75,D,0
40.9528,26.08857,340.83,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,312.42,16.75,D,0
40.93472,25.8413,344.33,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,301.6,9.55,D,0
40.93381,25.8291,353.95,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,306.15,9.3,D,0
40.93331,25.82239,355.99,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,303.58,9.3,D,0
40.93282,25.81575,349.83,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,301.21,10.23,D,0
40.93233,25.8093,354.77,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,302.53,10.23,D,0
40.93645,25.80226,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,302.2,20.9,D,0
40.95793,26.09429,337.53,0.53,0.5,2023-08-22,1148,N,VIIRS,l,2,309.63,16.75,D,0
40.95519,26.05647,355.8,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,306.6,12.46,D,0
40.93885,25.83426,340.8,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,298.67,9.55,D,0
40.93839,25.82816,342.01,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,299.42,9.3,D,0
40.9379,25.82166,345.31,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,300.03,9.3,D,0
40.93742,25.81515,350.12,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,299.46,10.23,D,0
40.93693,25.80861,355.1,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,299.27,10.23,D,0
40.93599,25.79607,356.71,0.51,0.5,2023-08-22,1148,N,VIIRS,l,2,291.43,20.9,D,0
40.94199,25.81413,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,301.11,50.54,D,0
40.94106,25.80172,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,303.85,51.34,D,0
40.96307,26.10009,353,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,313.84,41.64,D,0
40.96029,26.06182,346.16,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,304.75,12.94,D,0
40.95985,26.05581,355.4,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,304.99,13.77,D,0
40.94398,25.84071,342.17,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,290.92,16.91,D,0
40.94296,25.82711,346.3,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,299.04,13.56,D,0
40.94247,25.82053,356.78,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,302.61,13.56,D,0
40.94153,25.8079,357.08,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,304.83,50.54,D,0
40.9406,25.79556,355.67,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,308.16,51.34,D,0
40.94754,25.82613,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,300.09,13.56,D,0
40.94521,25.79509,367,0.51,0.5,2023-08-22,1148,N,VIIRS,h,2,298.33,51.34,D,0
40.96822,26.10601,355.76,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,317.04,41.64,D,0
40.96774,26.09942,350.25,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,311.89,41.64,D,0
40.96495,26.0612,350.58,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.83,12.94,D,0
40.9491,25.8468,343.89,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,286.97,13.06,D,0
40.94704,25.81946,351.33,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,299,13.56,D,0
40.94657,25.8132,348.65,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,294.84,50.54,D,0
40.94613,25.80723,354.86,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,303.81,50.54,D,0
40.94567,25.80118,350.23,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,301.31,51.34,D,0
40.94473,25.78872,347.89,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,296.26,46.32,D,0
40.94807,25.83315,358.21,0.52,0.5,2023-08-22,1148,N,VIIRS,l,2,296.31,16.91,D,0
40.95409,25.85125,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,298.35,17.77,D,0
40.97337,26.11188,355.73,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,320,25.84,D,0
40.97289,26.10531,346.68,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,309.62,14.79,D,0
40.97242,26.09879,349.03,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,311.14,14.79,D,0
40.95493,25.86247,337.37,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.49,5.56,D,0
40.95448,25.85654,341.75,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,296.37,5.56,D,0
40.95214,25.82546,346.43,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,303.2,47.27,D,0
40.95116,25.81241,338.61,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,290.77,7.77,D,0
40.9507,25.80627,344.48,0.51,0.5,2023-08-22,1148,N,VIIRS,n,2,289.48,7.77,D,0
40.97903,26.12467,367,0.53,0.5,2023-08-22,1148,N,VIIRS,h,2,313.64,17.84,D,0
40.97854,26.11799,356.14,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,310.05,25.84,D,0
40.97805,26.11125,347.61,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,307.01,25.84,D,0
40.97245,26.03492,338.03,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.13,5.29,D,0
40.97192,26.0279,343.12,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305,6.51,D,0
40.97142,26.02108,339.57,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,303.63,6.51,D,0
40.97088,26.01382,353.84,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,304.91,7.47,D,0
40.97038,26.007,343.76,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,303.81,7.47,D,0
40.95958,25.86234,342.01,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,292.64,5.56,D,0
40.95913,25.85641,346.05,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,290.59,5.56,D,0
40.95829,25.84526,346.41,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,293.35,17.77,D,0
40.95677,25.8251,344.61,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.07,47.27,D,0
40.97711,26.03435,367,0.53,0.5,2023-08-22,1148,N,VIIRS,h,2,308.4,35.8,D,0
40.97558,26.0138,367,0.53,0.5,2023-08-22,1148,N,VIIRS,h,2,309.04,17.72,D,0
40.96292,25.84488,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,297.04,36.52,D,0
40.96194,25.83195,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,325.42,138.08,D,0
40.98467,26.13718,344.75,0.54,0.5,2023-08-22,1148,N,VIIRS,n,2,309.59,124.69,D,0
40.98419,26.13057,353.94,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,321.57,74.36,D,0
40.97661,26.02759,354.15,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,313.41,91.61,D,0
40.9761,26.02079,355.72,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.61,91.61,D,0
40.97506,26.00687,344.5,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,301.23,17.72,D,0
40.96247,25.83881,357.49,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,300.84,138.08,D,0
40.96335,25.85054,357.5,0.52,0.5,2023-08-22,1148,N,VIIRS,l,2,291,36.52,D,0
40.96844,25.85613,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,293.58,36.64,D,0
40.96753,25.84416,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,299.51,36.52,D,0
40.98887,26.12987,353.01,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,311.9,74.36,D,0
40.98176,26.03368,353.06,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,303.78,35.8,D,0
40.98078,26.02043,355.77,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,304.71,91.61,D,0
40.98028,26.01378,334.82,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,303.25,17.72,D,0
40.9788,25.99391,340.09,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.45,6.13,D,0
40.97834,25.98775,342.92,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.58,4.63,D,0
40.96798,25.85014,356.45,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,302.44,36.52,D,0
40.96707,25.83814,356.63,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,299.83,138.08,D,0
40.96658,25.83169,353.7,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.9,138.08,D,0
40.98936,26.13658,367,0.54,0.5,2023-08-22,1148,N,VIIRS,l,2,325.26,124.69,D,0
40.96888,25.86206,356.76,0.52,0.5,2023-08-22,1148,N,VIIRS,l,2,285.17,36.64,D,0
40.99454,26.14272,367,0.54,0.5,2023-08-22,1148,N,VIIRS,h,2,312.79,15.04,D,0
40.97307,25.85574,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,297.96,113.14,D,0
40.99505,26.14956,343.24,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,308.75,11.9,D,0
40.99405,26.13593,347.08,0.54,0.5,2023-08-22,1148,N,VIIRS,n,2,312.79,15.04,D,0
40.98593,26.02646,338.09,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,303.65,8.68,D,0
40.98544,26.01995,345.75,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,307.33,8.68,D,0
40.98496,26.01352,354.78,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,308.83,11.32,D,0
40.98301,25.98741,341.19,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.5,6.68,D,0
40.97545,25.88709,337.32,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.03,10.11,D,0
40.97497,25.88073,346.47,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.76,10.11,D,0
40.97446,25.87414,351.84,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.4,34.92,D,0
40.97213,25.84344,350.02,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,295.95,108.68,D,0
40.97168,25.83745,338.78,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.8,14.25,D,0
40.9796,25.88026,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,295.64,10.11,D,0
40.97909,25.87358,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,300.43,34.92,D,0
40.99975,26.14906,344.7,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,310.33,11.9,D,0
40.99924,26.14225,351.58,0.54,0.5,2023-08-22,1148,N,VIIRS,n,2,312.97,15.04,D,0
40.99874,26.1354,336.86,0.54,0.5,2023-08-22,1148,N,VIIRS,n,2,311.16,15.04,D,0
40.98964,26.01318,352.67,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,306.31,11.32,D,0
40.98057,25.89297,337.12,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,297.71,10.52,D,0
40.98009,25.88663,351.14,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.85,10.11,D,0
40.97814,25.86114,352.03,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,296.38,113.14,D,0
40.97768,25.85506,343.34,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,299.39,113.14,D,0
40.97721,25.84889,352.52,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,296.75,108.68,D,0
40.97674,25.84275,339.78,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,295.92,108.68,D,0
40.9786,25.86725,356.88,0.52,0.5,2023-08-22,1148,N,VIIRS,l,2,294.38,34.92,D,0
40.98469,25.88577,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,302.29,193.88,D,0
40.98371,25.87292,367,0.52,0.5,2023-08-22,1148,N,VIIRS,h,2,325.85,147.74,D,0
41.00445,26.14857,343.71,0.54,0.51,2023-08-22,1148,N,VIIRS,n,2,309.26,52.84,D,0
41.00395,26.14185,347.34,0.54,0.5,2023-08-22,1148,N,VIIRS,n,2,310.17,24.71,D,0
40.99431,26.0128,339.76,0.53,0.5,2023-08-22,1148,N,VIIRS,n,2,305.53,6.8,D,0
40.98565,25.89837,342.11,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,300.35,32.77,D,0
40.98517,25.89214,354.01,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,300.54,32.77,D,0
40.98275,25.86039,356.54,0.52,0.5,2023-08-22,1148,N,VIIRS,n,2,294.72,18.21,D,0
